Req,PO Number,Order Date,Status,Transmission Status,Unanswered Comments,Items,Total,Currency
10642,8300005374,12/13/19,Issued,Sent via cxml,false,"1 Each of (ST)Notes Post-it - 76 x 76 mm - néon - 24 blocs x 100 feuilles,1 Each of (ST)Lame pour cutters professionnels - 18 mm - pack de 10,2 Each of (ST)Lame pour cutters - 9 mm - pack de 10,2 Each of (ST)Cutter professionnel Lyreco - antidérapant - 18 mm,5 Each of (ST)Cutter de bureau Lyreco Budget - métal - 9 mm,3 Each of (ST)Pack 10 piles alcaline AA/LR06 1.5 V,3 Each of (ST)Pack 10 piles alcaline AAA/lr03 1.5V,5 Each of (ST)Cahier spirale Oxford Office Urban Mix A5 - 180 pages - quadrillé,5 Each of (ST)Cahier spirale Oxford Office Urban Mix A4 - 100 pages - quadrillé,4 Each of (ST)Cahier spirale Oxford Notebook A4+ - 160 pages - quadrillé,12 Each of (ST)Stylo encre gel Pilot G-2 - rétractable - pointe moyenne - rouge,12 Each of (ST)Stylo encre gel Pilot G-2 - rétractable - pointe moyenne - bleu,12 Each of (ST)Stylo encre gel Pilot G-2 - rétractable - pointe moyenne - noir,1 Box of (BOX)Marqueur Lyreco - effaçable à sec - pointe ogive moyenne - vert,1 Box of (BOX)Marqueur Lyreco - effaçable à sec - pointe ogive moyenne - rouge,1 Box of (BOX)Marqueur Lyreco - effaçable à sec - pointe ogive moyenne - noir,1 Box of (BOX)Marqueur Lyreco - effaçable à sec - pointe ogive moyenne - bleu,5 Each of (ST)BROSSE POUR TABLEAUX BLANCS",141.53,EUR
9462,8000005373,12/13/19,Issued,Sent via Email,false,"2 Each of PLAN 1811893 BAKELITE DEVIS ARNAUD 140 DEVIS BOUCOURT D2019-595 02/12/19 ,2 Each of PLAN 1763576 SUPPORT DEVIS ARNAUD 140 DEVIS BOUCOURT D2019-595,1 Each of PLAN 1763577 COURONNE DEVIS ARNAUD 141 DEVIS BOUCOURT D2019-593",1400,EUR
10431,8000005372,12/13/19,Issued,Sent via Email,false,2 Each of 15&QUOT; Laptop Bag,24.18,EUR
11034,8000005371,12/13/19,Issued,Sent via Email,false,"1 Each of Mens softshell jacket,3 Each of Men's jacket,2 Each of Men's jacket,2 Each of Men's jacket,2 Each of Men's jacket,2 Each of Ladies jacket",489.81,EUR
10540,8000005370,12/13/19,Issued,Sent via Email,false,"1 Pair of PR CHAUSS SEC MERCURE S3 CI SRC, 43,1 Pair of PR CHAUSS SEC MERCURE S3 CI SRC, 44",129.8,EUR
8714,8000005369,12/13/19,Issued,Sent via Email,false,"1 Each of Travaux salle de formations murs en plaque de platre,1 Each of SDI FEE",3454.74,EUR
8715,8000005368,12/13/19,Issued,Sent via Email,false,"1 Each of Travaux salle de formations - Démolition,1 Each of SDI FEE",1224,EUR
8712,8000005367,12/13/19,Issued,Sent via Email,false,"1 Each of Travaux effectués salle de formation  Sol + Tablettes,1 Each of SDI FEE",4934.25,EUR
7688,8000005366,12/13/19,Issued,Sent via Email,false,1 Package of Masques de serigraphie,12500,EUR
8089,8000005365,12/13/19,Issued,Sent via Email,false,"1 Each of Logiciel de formation en réalité virtuelle,1 Each of MARKUP,1 Each of FRAIS FINANCIERS,1 Each of TAXE ORGANIQUE",13290.96,EUR
11106,8000005364,12/13/19,Issued,Sent via cxml,false,"12 Each of (ST)Stylo bille Bic 4 couleurs Original - pointe moyenne,6 Each of (ST)Note Post-it - 76 x 127 mm - jaunes - bloc x 100 feuilles,5 Each of (ST)Ruban adhésif invisible Scotch Magic - 19 mm x 33 mm,1 Each of (ST)Agrafe Leitz Power Performance K8 - 8 mm - boîte de 5 cassettes x 210,5 Each of (ST)Cahier spirale Oxford Notebook A4+ - 160 pages - quadrillé,10 Each of (ST)Colle Uhu stic - bâton standard de 8 g,3 Each of (ST)Pack 10 piles alcaline AA/LR06 1.5 V,3 Each of (ST)Pack 10 piles alcaline AAA/lr03 1.5V",81.76,EUR
10879,8000005363,12/13/19,Issued,Sent via Email,false,"4 Each of Fic-24-Dia4016793700,4 Each of Fi-24-Dia4016793611",729.44,EUR
8576,8000005362,12/13/19,Issued,Sent via Email,false,"1 Each of Logiciel WDMSG24,1 Each of Mise à jour licences,1 Each of Frais de port,1 Each of SDI FEE",2068.56,EUR
10608,8000005361,12/13/19,Issued,Sent via Email,false,"1 Pair of PR CHAUSSURES OFFICE ESD 9541.4, 40",61.77,EUR
8505,8000005360,12/13/19,Issued,Sent via Email,false,1 Each of METROLOGIE,268.27,EUR
6800,8000005359,12/13/19,Issued,Sent via Email,false,"10 Each of commande d'acool et eau demineralisee ,24 Each of commande eau demineralisee ",305.36,EUR
6881,8000005358,12/13/19,Issued,Sent via Email,false,1 Each of MOYEN DE CONTROLE COMMUTATION ORCHID,16536,EUR
6039,8000005357,12/13/19,Issued,Sent via Email,false,"3 Each of Masques XUL QW1339693,1 Each of SDI FEE",905,EUR
6209,8300005356,12/13/19,Issued,Sent via Email,false,"12 Each of (Grenoble-HP) - Pause ""Smart breakfast"",12 Each of (Grenoble-HP) - Pause ""Smart Afternoon""",77.28,EUR
6422,8000005355,12/13/19,Issued,Sent via Email,false,"1 Each of pièce pour amenage LBM 43T,1 Each of pièce pour amenage LBM 43T",605,EUR
10077,8000005354,12/13/19,Issued,Sent via cxml,false,"2 Each of Interrupteur de pression Festo, IP40, 0 bar",110.79,EUR
9565,8000005353,12/13/19,Issued,Sent via Email,false,"2 Each of reprise poinçons pour projet D80 QVE,1 Each of reprise matrice pour projet D80 QVE",255,EUR
6599,8000005352,12/13/19,Issued,Sent via Email,false,1 Each of Manque alimentation W413791610133,6970,EUR
7983,8300005351,12/13/19,Issued,Sent via Email,false,"1 Month of Nov 2019 - cKM 2.0 - Design Assistance & technical lead: Define roadmap & strategies for cKM V2 deployment,1 Month of Dec 2019 - cKM 2.0 - Design Assistance & technical lead: Define roadmap & strategies for cKM V2 deployment ,1 Month of Jan 2020 - cKM 2.0 - Design Assistance & technical lead: Define roadmap & strategies for cKM V2 deployment ,1 Month of Potential Travel Expenses",78700,EUR
3848,8300005350,12/13/19,Issued,Sent via Email,false,"1 Month of Feb 2019 - Chatbot Pilot : Customer Self Service Chatbots Development, Maintenance and Evolution (Jo bot and subsequent),1 Month of March 2019 - Chatbot Pilot : Customer Self Service Chatbots Development, Maintenance and Evolution (Jo bot and subsequent),1 Month of April 2019 - Chatbot Pilot : Customer Self Service Chatbots Development, Maintenance and Evolution (Jo bot and subsequent),1 Month of May 2019 - Chatbot Pilot : Customer Self Service Chatbots Development, Maintenance and Evolution (Jo bot and subsequent),1 Month of June 2019 - Chatbot Pilot : Customer Self Service Chatbots Development, Maintenance and Evolution (Jo bot and subsequent)",70800,EUR
6016,8000005349,12/13/19,Issued,Sent via Email,false,1 Each of PAPS Request : Expleo Regions ,5500,EUR
7421,8000005348,12/13/19,Issued,Sent via Email,false,2 Each of Desserte mobile pour PC embarqué réception et ELS,11284,EUR
9545,8000005347,12/13/19,Issued,Sent via Email,false,6 Each of realisation de 6 rep surposage plan N° 1742336 C GILBERT 174600,600,EUR
8575,8000005346,12/13/19,Issued,Sent via Email,false,1 Each of kit C-IPC-171 + CAI883 - H2000-260T HER D3 PR MACHINE 16713,1917.52,EUR
9740,8000005345,12/13/19,Issued,Sent via Email,false,1 Each of Mobil 2 : Amélioration automatisme de la machine ,1750,EUR
10044,8000005344,12/13/19,Issued,Sent via Email,false,1 Each of Contrôle hygrométrie chez Zénith,13500,EUR
7651,8000005343,12/13/19,Issued,Sent via Email,false,1 Each of Table de préparation restauration,1866.75,EUR
9536,8000005342,12/13/19,Issued,Sent via Email,false,1 Each of realisation de 2 +2 rep griffe test plan N° 1826753 ET 1826754 ,620,EUR
8778,8000005341,12/13/19,Issued,Sent via Email,false,1 Each of  Amenagement ligne selon devis n° 20190414 du 28/11/2019,15204.8,EUR
7123,8000005340,12/13/19,Issued,Sent via Email,false,"10,000 Each of w216900250111,7,500 Each of Inserts D30",1180,EUR
9595,8000005339,12/13/19,Issued,Sent via Email,false,"5 Each of SDHC capacite 16 Go,  Card refresh,1 Each of Logitech MK540 Advanced - Ensemble clavi,1 Each of DICOTA Active Laptop Bag 15.6 - Sac a d,2 Each of DataTraveler SE9 G2 Cle USB, capacite",197.8,EUR
8588,8300005338,12/13/19,Issued,Sent via Email,false,1 Lump Sum of Parasoft,105600,EUR
11109,8000005337,12/13/19,Issued,Sent via Email,false,"1 Each of Câble adaptateur USB vers RS-232, 1m",14.77,EUR
10475,8000005336,12/13/19,Issued,Sent via Email,false,"1 Each of DACOMEX Souris verticale V150W sans fil,1 Each of Iiyama ProLite B2483HS-B3 - ecran LED -",151.76,EUR
6778,8000005335,12/13/19,Issued,Sent via Email,false,1 Each of realisation selection bol horaire,690,EUR
9065,8000005334,12/13/19,Issued,Sent via Email,false,1 Each of Noël: cours de cuisine (buche craquant chocolat),730,EUR
7172,8000005333,12/13/19,Issued,Sent via Email,false,200 Each of GOURDES EN VERRE,632,EUR
10680,8000005332,12/13/19,Issued,Sent via Email,false,"1 Each of Moule Zamack 30% facture d’acompte sans TVA à la livraison des études,1 Each of Moule Zamack 60% + TVA à la livraison des premières pièces moulées,1 Each of Moule Zamak 10% à l’acceptation des outillages",54800,EUR
10735,8000005331,12/13/19,Issued,Sent via cxml,false,"4 Each of Dégraissant Loctite 7840, 750 ml pour nettoyage et dégraissage Biodégradable",28.8,EUR
8320,8000005330,12/13/19,Issued,Sent via Email,false,1 Each of 508 5p Berline BLUEHDi 130 S&S EAT8 ACTIVE BUS,29449.11,EUR
8180,8000005329,12/13/19,Issued,Sent via Email,false,1 Each of 508 5p Berline BLUEHDi 130 S&S EAT8 ACTIVE BUS,29449.11,EUR
9213,8300005328,12/13/19,Issued,Sent via Email,false,"1 Lump Sum of Software : AFFAC-CL-PL: FireFlow Active Change per Device Perpetual,1 Lump Sum of Software : AFAFF-CL-PL : AFA+AFF Bundle for Firewall Cluster Perpetual,2 Each of INF-EM001-PL : Topology Map – Network Element Perpetual,1 Year of MAINTENANCE & SUPPORT : AFFAC-CL-247-1Y : FireFlow ActiveChange per Device, Preferred Support 1 Year,1 Year of MAINTENANCE & SUPPORT : AFAFF-CL-247-1Y : AFA+AFF Bundle for Firewall Cluster, Preferred Support 1 Year,2 Each of MAINTENANCE & SUPPORT: INF-EM001-247-1Y : Topology Map – Network Element, Preferred Support 1 Year",3588.08,EUR
10613,8000005327,12/13/19,Issued,Sent via cxml,false,"2 Each of Câble d'alimentation, Noir, Connecteur Sans bornes vers C13, IEC, 250 V / 10 A, 5m,2 Each of Câble d'alimentation, Noir, Connecteur C5 vers CEE 7/4, 250 V / 2,5 A, 2m",21,EUR
10487,8000005326,12/13/19,Issued,Sent via Email,false,1 Each of demande libre,250,EUR
6464,8000005325,12/13/19,Issued,Sent via Email,false,"1 Each of demande libre,1 Each of SDI FEE",627.13,EUR
11112,8000005324,12/13/19,Issued,Sent via cxml,false,"2 Each of Miniamortisseur de chocs ACE, force de rappel 5 → 10N",145.33,EUR
8917,8000005323,12/13/19,Issued,Sent via Email,false,1 Each of Reparation porte GF NW,470,EUR
10999,8000005322,12/13/19,Issued,Sent via Email,false,2 Each of Filtre de confidentialite 14.0 Wide (16:,71.72,EUR
9528,8300005321,12/13/19,Issued,Sent via Email,false,1 Each of SX1308 868MHZ LORA PICOCELL GATEWAY V1.0 02AH4170,263,EUR
10852,8300005320,12/13/19,Issued,Sent via Email,false,"24 Each of (Grenoble-HP) - Pause ""Smart breakfast"",12 Each of (Grenoble-HP) - Pause ""Smart Afternoon""",115.92,EUR
9153,8000005319,12/13/19,Issued,Sent via Email,false,1 Each of CONTROLE QRcode tesys (x5),5050,EUR
10407,8000005318,12/13/19,Issued,Sent via Email,false,carter gv3p,1111.83,EUR
11084,8000005317,12/13/19,Issued,Sent via cxml,false,"1 Package of Raccord rapide pneumatique, Filetage G 1/4 Mâle vers Mâle CEJN 310, Dynaquip DC3, ISO 6150B, Rectus 23 & 24, US MIL,1 Package of Raccord rapide pneumatique, Tuyau cannelé 8mm vers Mâle CEJN 310, Forster, Hansen 3000, ISO 6150 B, Parker Legris 1/4,,1 Package of Raccord rapide pneumatique, Tuyau cannelé 10mm vers Mâle CEJN 310, Forster, Hansen 3000, ISO 6150 B, Parker Legris 1/4,",36.57,EUR
9270,8000005316,12/13/19,Issued,Sent via Email,false,"24 Each of FORMATION SEFET VVI DU 26 AU 29 NOV 2019,24 Each of Boisson",541.92,EUR
6038,8000005315,12/13/19,Issued,Transmission Failure,false,"1 Each of Film etirable cast manuel, Epaisseur: 17 µm, Longueur: 300 m, Laize: 450 mm, Coloris: Transparent,1 Each of Film etirable Cast opaque, Epaisseur: 17 µm, Longueur: 300 m, Laize: 450 mm, Coloris: Noir, Mandrin O: 50 mm,2 Each of Pochette porte-documents, Largeur utile: 228 mm, Format: A4 plie en 2, Hauteur utile: 165 mm,1 Each of Pochette porte-documents, Largeur utile: 315 mm, Format: A4, Hauteur utile: 240 mm,2 Each of Film mousse en rouleau Cell-Aire, Epaisseur: 2 mm, Rouleau largeur: 1000 mm, Rouleau longueur: 250 m,1 Each of Corniere en carton rigide, Longueur: 1.2 m, Largeur: 35 mm, Epaisseur: 3 mm, Materiau: Carton kraft,1 Each of Film a bulles, Bulle O: 10 mm, Rouleau largeur: 500 mm, Rouleau longueur: 100 m, Rouleau O: 660 mm,2 Each of Papier kraft, Materiau: Papier kraft, Conditionnement: Rouleau, Largeur: 100 cm, Longueur: 300 m",415.73,EUR
11091,8000005314,12/13/19,Issued,Sent via Email,false,60 Each of Tote bags (pks of 10),551.4,EUR
8054,8000005313,12/13/19,Issued,Sent via Email,false,1 Each of dépannage,975.2,EUR
9301,8000005312,12/13/19,Issued,Sent via Email,false,1 Each of ENQUETE CLIENTS,625.3,EUR
10858,8000005311,12/13/19,Issued,Sent via Email,false,"7 Each of x250 Sac Kraft 229x324 avec fenêtre logo,2 Each of x500 Env blanc sans fenêtre 110x220 logo Schneider Life is On,1 Each of x125 Sac Kraft soufflet sans fenetre 280x380 logo",242.73,EUR
5444,8200005310,12/13/19,Issued,Sent via Email,false,"1 Each of Ricoh on going Lease/meter read rent for 7.1.2019,1 Each of Ricoh on going Lease/meter read rent for 7.1.2019,1 Each of Ricoh on going Lease/meter read rent for 7.1.2019,1 Each of Ricoh on going Lease/meter read rent for 7.1.2019,1 Each of Ricoh on going Lease/meter read rent for 7.1.2019,1 Each of Ricoh on going Lease/meter read rent for 7.1.2019",8753.18,USD
11013,8000005309,12/13/19,Issued,Sent via cxml,false,"1 Set of Coffret de forets courts HSS-E Cobalt 1mm à 13mm, 25 pièces,1 Each of Foret étagé HSS 4 → 30mm",88.76,EUR
8161,8000005308,12/13/19,Issued,Sent via Email,false,"1 Each of 3458A/ MY45052270 Multimètre numérique 3458A, 8,5 chiffres Numéro d'inventaire client: 403042 Standards Lab Calibration,1 Each of SDI FEE",1867.62,EUR
10975,8000005307,12/13/19,Issued,Transmission Failure,false,"3 Each of Pince multiprise, Facom, 250 mm, capacité 46mm, , Isolée,2 Each of Tournevis Wera, Pointe , pour vis Fendu pour vis 0,3 x 2 mm type ESD, 50 mm,2 Each of Clé mixte de 16 mm Facom",46.14,EUR
10295,8000005306,12/13/19,Issued,Sent via Email,false,"15 Each of TLS/ Réunion EVRP 12/12/ Pause Café ,1 Each of Régularisation prestation antérieure/ 0512 Formation RAPSODIE/ CDR RETAIL,1 Each of SDI FEE",167,EUR
10876,8000005305,12/13/19,Issued,Sent via Email,false,5 Each of APC SurgeArrest Essential - Protection c,91.65,EUR
7905,8000005304,12/13/19,Issued,Not Sent,false,"10 Each of 3104-10-00 RACCORD Parker Legris Raccords instantanés, autobloquants,10 Each of 474745 RACCORD Parker Legris Raccords instantanés, autobloquants,10 Each of 3104-10-00 RACCORD Parker Legris Raccords instantanés, autobloquants",144.2,EUR
9564,8000005303,12/13/19,Issued,Sent via cxml,false,"1 Each of Pied à coulisse 150mm, RS PRO, Numérique, Métrique",44.22,EUR
8585,8000005302,12/13/19,Issued,Sent via Email,false,1 Each of Lenovo ThinkPad Pro Docking Station - St,154.62,EUR
10817,8000005301,12/13/19,Issued,Sent via Email,false,1 Each of JABRA EVOLVE 65 MS STEREO,100.44,EUR
10529,8000005300,12/13/19,Issued,Sent via cxml,false,"1 Each of Vérin pneumatique DSNU, course 250mm, alésage 20mm, Double Action Mâle G 1/8,1 Each of FBRNI 10-5 N",44.52,EUR
7889,8000005299,12/13/19,Issued,Sent via Email,false,1 Each of Remplacement IPNX caméra confirmation des moviwalls 2 et 6,1985,EUR
9396,8000005298,12/13/19,Issued,Sent via Email,false,"2 Each of mise en page journal interne,1 Each of SDI FEE",420,EUR
5381,8000005297,12/13/19,Issued,Sent via Email,false,1 Each of Evolution QFS,21990,EUR
10705,8200005296,12/13/19,Issued,Sent via Email,false,"1 Lump Sum of Rundeck Enterprise - 1 year subscription  Quote US-QUO-801642,4 Lump Sum of Rundeck - Additional Users  Quote US-QUO-801642",23000,USD
9052,8000005295,12/13/19,Issued,Sent via Email,false,1 Each of Réparation bluespot Motrice M4,152.93,EUR
7690,8000005294,12/13/19,Issued,Sent via Email,false,"1 Each of CARTES DE CONSIGNATON,1 Each of SDI FEE",573,EUR
9162,8000005293,12/13/19,Issued,Sent via Email,false,1 Each of agent de recouvrement,4178,EUR
9703,8000005292,12/13/19,Issued,Sent via Email,false,"1 Each of Moteur planetaire MPM sortie arriere 3/8 32c3,1 Each of port,1 Each of SDI FEE",346.22,EUR
4227,8200005291,12/13/19,Issued,Sent via Email,false,5 Each of 5 Snagit License request - Quote US-QUO-795347,278.65,USD
3906,8300005290,12/13/19,Issued,Sent via Email,false,5 Day of McAfee Renewal (Prof Services) - 2020-2021,9389.45,EUR
10079,8300005289,12/13/19,Issued,Sent via Email,false,"1 Each of Datascore Monitoring, Support & Operations 2019",5280,EUR
4169,8200005288,12/13/19,Issued,Sent via Email,false,5 Each of CorelDraw: US-quo-802739,431.9,USD
8923,8300005287,12/13/19,Issued,Sent via Email,false,"1 Year of Yearly SUNGARD subscription Cold Corridor LOGNES DC room hosting,1 Year of Sungard - Lognes Yearly Remote Hands and IMAC Services",153528,EUR
11005,8000005286,12/12/19,Issued,Sent via Email,false,"5 Each of Tech Pack,5 Each of Support de téléphone magnétique pour voiture,1 Each of Auto Stop Tape Measure 5m/19m,2 Each of Sac À Dos de Rando 30L,20 Each of Light Up 4 in 1 Charging Cable,1 Each of Light Up Flashdrive 16GB (Pk 5)",272.31,EUR
10152,8000005285,12/12/19,Issued,Sent via Email,false,1 Each of CDE CONSOMMABLE STOCK ROUEN,432.72,EUR
10625,8000005284,12/12/19,Issued,Sent via Email,false,"1 Pair of PR CHAUSS EXALTER JALAS 9538 EASY RO, 44",89.33,EUR
8733,8000005283,12/12/19,Issued,Sent via Email,false,"1 Each of CASQUETTE GRISE HC24 2030626 SCHNEIDER,1 Each of LAMPE FRONTALE  LB1001",37.99,EUR
10341,8000005282,12/12/19,Issued,Sent via Email,false,"1 Pair of PR CHAUSS SEC APOLLON S3 CI SRC, 42",67.5,EUR
10564,8000005281,12/12/19,Issued,Sent via cxml,false,"1 Each of Facom Clé à cliquet Anneau, 64C,1 Each of Facom Clé à cliquet",45.93,EUR
11020,8000005280,12/12/19,Issued,Sent via Email,false,1 Each of BONNET PROTECTION FLOQUE SCHNEIDER 57141,7.9,EUR
11021,8000005279,12/12/19,Issued,Sent via Email,false,"1 Each of Verbatim Store n Go Portable - Disque,1 Each of Cable A/V, connecteurs 1 x 20 Aiguilles,1 Each of 3M PF14.0W Filtre de confidentialite p,1 Each of Adaptateur HDMI male vers VGA femelle -",141.76,EUR
11017,8000005278,12/12/19,Issued,Sent via Email,false,"3 Each of Cordon HDMI HighSpeed avec Ethernet long,3 Each of Support mural fixe universel, orientatio",492.42,EUR
3486,8300005277,12/12/19,Issued,Sent via Email,false,1 Lump Sum of SAP Invensys move to AWS,363170,USD
10890,8300005276,12/12/19,Issued,Sent via Email,false,"3 Each of Software one MindManager license 3 years REQ547,5 Each of Softwareone MindManager license 3 years req 547,19 Each of SoftwareOne MindManager license 3 years ",4302.45,EUR
10026,8000005275,12/12/19,Issued,Sent via cxml,false,"1 Each of (ST)Tableau blanc émaillé Bi-Office Maya W - magnétique - 90 x 180 cm,1 Each of (ST)Tableau blanc émaillé Bi-Office Maya W - magnétique - 60 x 90 cm",313.1,EUR
